STATION,NAME,DATE,DAPR,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT11
USC00246685,"POTOMAC, MT US",5/13/19,,,,0,0,0,77,32,49,,,,,,
USC00246685,"POTOMAC, MT US",5/14/19,,,,0,0,0,77,31,47,,,,,,
USC00246685,"POTOMAC, MT US",5/15/19,,,,0,0,0,79,47,57,,,,,,
USC00246685,"POTOMAC, MT US",5/16/19,,,,0.11,0,0,70,48,51,,,,,,
USC00246685,"POTOMAC, MT US",5/17/19,,,,0.34,0,0,65,47,48,,,,,,
USC00246685,"POTOMAC, MT US",5/18/19,,,,0.85,0,0,50,39,41,,,,,,
USC00246685,"POTOMAC, MT US",5/19/19,,,,0,0,0,49,36,44,,,,,,
USC00246685,"POTOMAC, MT US",5/20/19,,,,0,0,0,51,41,42,,,,,,
USC00246685,"POTOMAC, MT US",5/21/19,,,,0,0,0,48,37,44,,,,,,
USC00246685,"POTOMAC, MT US",5/22/19,,,,0,0,0,59,37,45,,,,,,
USC00246685,"POTOMAC, MT US",5/23/19,,,,0,0,0,59,27,42,,,,,,
USC00246685,"POTOMAC, MT US",5/24/19,,,,0,0,0,64,34,48,,,,,,
USC00246685,"POTOMAC, MT US",5/25/19,,,,0,0,0,65,39,47,,,,,,
USC00246685,"POTOMAC, MT US",5/26/19,,,,0,0,0,63,47,50,,,,,,
USC00246685,"POTOMAC, MT US",5/27/19,,,,0,0,0,58,45,47,,,,,,
USC00246685,"POTOMAC, MT US",5/28/19,,,,0,0,0,58,44,49,,,,,,
USC00246685,"POTOMAC, MT US",5/29/19,,,,0.73,0,0,73,31,47,,,,,,
USC00246685,"POTOMAC, MT US",5/30/19,,,,0,0,0,76,31,55,,,,,,
USC00246685,"POTOMAC, MT US",5/31/19,,,,0,0,0,77,35,51,,,,,,
USC00246685,"POTOMAC, MT US",6/1/19,,,,0,0,0,74,38,54,,,,,,
USC00246685,"POTOMAC, MT US",6/2/19,,,,0,0,0,79,39,56,,,,,,
USC00246685,"POTOMAC, MT US",6/3/19,,,,0,0,0,81,41,61,,,,,,
USC00246685,"POTOMAC, MT US",6/4/19,,,,0,0,0,79,34,56,,,,,,
USC00246685,"POTOMAC, MT US",6/5/19,,,,0,0,0,77,30,53,,,,,,
USC00246685,"POTOMAC, MT US",6/6/19,,,,0,0,0,78,36,52,,,,,,
USC00246685,"POTOMAC, MT US",6/7/19,,,,0,0,0,66,40,48,,,,,,
USC00246685,"POTOMAC, MT US",6/8/19,,,,0,0,0,58,33,45,,,,,,
USC00246685,"POTOMAC, MT US",6/9/19,,,,0.16,0,0,56,34,47,,,,,,
USC00246685,"POTOMAC, MT US",6/10/19,,,,0,0,0,67,34,49,,,,,,
USC00246685,"POTOMAC, MT US",6/11/19,,,,0,0,0,73,42,61,,,,,,
USC00246685,"POTOMAC, MT US",6/12/19,,,,0,0,0,78,35,56,,,,,,
USC00246685,"POTOMAC, MT US",6/13/19,,,,0,0,0,86,45,58,,,,,,
USC00246685,"POTOMAC, MT US",6/14/19,,,,0,0,0,83,44,59,,,,,,
USC00246685,"POTOMAC, MT US",6/15/19,,,,0,0,0,79,37,56,,,,,,
USC00246685,"POTOMAC, MT US",6/16/19,,,,0,0,0,82,49,59,,,,,,
USC00246685,"POTOMAC, MT US",6/17/19,,,,0,0,0,79,38,57,,,,,,
USC00246685,"POTOMAC, MT US",6/18/19,,,,0,0,0,79,39,52,,,,,,
USC00246685,"POTOMAC, MT US",6/19/19,,,,0,0,0,77,41,59,,,,,,
USC00246685,"POTOMAC, MT US",6/20/19,,,,0,0,0,67,31,47,,,,,,
USC00246685,"POTOMAC, MT US",6/21/19,,,,0.18,0,0,58,38,46,,,,,,
USC00246685,"POTOMAC, MT US",6/22/19,,,,0,0,0,61,44,52,,,,,,
USC00246685,"POTOMAC, MT US",6/23/19,,,,0,0,0,62,35,53,,,,,,
USC00246685,"POTOMAC, MT US",6/24/19,,,,0,0,0,68,38,57,,,,,,
USC00246685,"POTOMAC, MT US",6/25/19,,,,0,0,0,69,28,46,,,,,,
USC00246685,"POTOMAC, MT US",6/26/19,,,,0,0,0,72,36,54,,,,,,
USC00246685,"POTOMAC, MT US",6/27/19,,,,0,0,0,76,37,53,,,,,,
USC00246685,"POTOMAC, MT US",6/28/19,,,,0.23,0,0,76,41,50,,,,,,
USC00246685,"POTOMAC, MT US",6/29/19,,,,0,0,0,69,38,55,,,,,,
USC00246685,"POTOMAC, MT US",6/30/19,,,,0,0,0,77,33,54,,,,,,
USC00246685,"POTOMAC, MT US",7/1/19,,,,0.11,0,0,82,47,59,,,,,,
USC00246685,"POTOMAC, MT US",7/2/19,,,,0,0,0,81,38,59,,,,,,
USC00246685,"POTOMAC, MT US",7/3/19,,,,0.3,0,0,79,47,51,,,,,,
USC00246685,"POTOMAC, MT US",7/4/19,,,,0.05,0,0,70,34,50,,,,,,
USC00246685,"POTOMAC, MT US",7/5/19,,,,0,0,0,77,39,58,,,,,,
USC00246685,"POTOMAC, MT US",7/6/19,,,,0.04,0,0,81,45,61,,,,,,
USC00246685,"POTOMAC, MT US",7/7/19,,,,0.07,0,0,81,44,53,,,,,,
USC00246685,"POTOMAC, MT US",7/8/19,,,,0.01,0,0,73,36,51,,,,,,
USC00246685,"POTOMAC, MT US",7/9/19,,,,0.04,0,0,76,43,55,,,,,,
USC00246685,"POTOMAC, MT US",7/10/19,,,,0,0,0,79,43,60,,,,,,
USC00246685,"POTOMAC, MT US",7/11/19,,,,0,0,0,84,43,63,,,,,,
USC00246685,"POTOMAC, MT US",7/12/19,,,,0,0,0,85,48,67,,,,,,
USC00246685,"POTOMAC, MT US",7/13/19,,,,0,0,0,87,44,64,,,,,,
USC00246685,"POTOMAC, MT US",7/14/19,,,,0.23,0,0,87,51,62,,,,,,
USC00246685,"POTOMAC, MT US",7/15/19,,,,0,0,0,83,41,57,,,,,,
USC00246685,"POTOMAC, MT US",7/16/19,,,,0.05,0,0,81,49,60,,,,,,
USC00246685,"POTOMAC, MT US",7/17/19,,,,0,0,0,77,37,52,,,,,,
USC00246685,"POTOMAC, MT US",7/18/19,,,,0,0,0,74,47,64,,,,,,
USC00246685,"POTOMAC, MT US",7/19/19,,,,0,0,0,75,31,52,,,,,,
USC00246685,"POTOMAC, MT US",7/20/19,,,,0,0,0,69,28,46,,,,,,
USC00246685,"POTOMAC, MT US",7/21/19,,,,0,0,0,74,30,50,,,,,,
USC00246685,"POTOMAC, MT US",7/22/19,,,,0,0,0,86,41,58,,,,,,
USC00246685,"POTOMAC, MT US",7/23/19,,,,0,0,0,87,48,64,,,,,,
USC00246685,"POTOMAC, MT US",7/24/19,,,,0,0,0,93,45,69,,,,,,
USC00246685,"POTOMAC, MT US",7/25/19,,,,0,0,0,78,31,52,,,,,,
USC00246685,"POTOMAC, MT US",7/26/19,,,,0,0,0,82,34,54,,,,,,
USC00246685,"POTOMAC, MT US",7/27/19,,,,0,0,0,89,43,60,,,,,,
USC00246685,"POTOMAC, MT US",7/28/19,,,,0,0,0,86,42,60,,,,,,
USC00246685,"POTOMAC, MT US",7/29/19,,,,0,0,0,83,37,53,,,,,,
USC00246685,"POTOMAC, MT US",7/30/19,,,,0,0,0,90,43,60,,,,,,
USC00246685,"POTOMAC, MT US",7/31/19,,,,0.01,0,0,88,44,60,,,,,,
USC00246685,"POTOMAC, MT US",8/1/19,,,,0.01,0,0,92,45,61,,,,,,
USC00246685,"POTOMAC, MT US",8/2/19,,,,0.01,0,0,93,46,63,,,,,,
USC00246685,"POTOMAC, MT US",8/3/19,,,,0.14,0,0,92,48,52,,,,,,
USC00246685,"POTOMAC, MT US",8/4/19,,,,0,0,0,86,44,57,,,,,,
USC00246685,"POTOMAC, MT US",8/5/19,,,,0,0,0,90,45,59,,,,,,
USC00246685,"POTOMAC, MT US",8/6/19,,,,0,0,0,91,44,62,,,,,,
USC00246685,"POTOMAC, MT US",8/7/19,,,,0,0,0,91,44,62,,,,,,
USC00246685,"POTOMAC, MT US",8/8/19,,,,0,0,0,93,54,67,,,,,,
USC00246685,"POTOMAC, MT US",8/9/19,,,,0,0,0,92,60,64,,,,,,
USC00246685,"POTOMAC, MT US",8/10/19,,,,0.05,0,0,77,51,57,,,,,,
USC00246685,"POTOMAC, MT US",8/11/19,,,,0.18,0,0,82,46,55,,,,,,
USC00246685,"POTOMAC, MT US",8/12/19,,,,0.16,0,0,66,48,55,,,,,,
USC00246685,"POTOMAC, MT US",8/13/19,,,,0,0,0,72,37,47,,,,,,
USC00246685,"POTOMAC, MT US",8/14/19,,,,0,0,0,80,39,53,,,,,,
USC00246685,"POTOMAC, MT US",8/15/19,,,,0,0,0,82,41,55,,,,,,
USC00246685,"POTOMAC, MT US",8/16/19,,,,0.05,0,0,80,39,53,,,,,,
USC00246685,"POTOMAC, MT US",8/17/19,,,,0,0,0,77,47,52,,,,,,
USC00246685,"POTOMAC, MT US",8/18/19,,,,0.04,0,0,70,36,51,,,,,,
USC00246685,"POTOMAC, MT US",8/19/19,,,,0,0,0,83,38,53,,,,,,
USC00246685,"POTOMAC, MT US",8/20/19,,,,0,0,0,88,39,53,,,,,,
USC00246685,"POTOMAC, MT US",8/21/19,,,,,0,0,90,42,57,,,,,,
USC00246685,"POTOMAC, MT US",8/22/19,,,,,0,0,93,54,56,,,,,,
USC00246685,"POTOMAC, MT US",8/23/19,3,0.07,,,0,0,72,45,52,,,,,,
USC00246685,"POTOMAC, MT US",8/24/19,,,,0,0,0,80,45,54,,,,,,
USC00246685,"POTOMAC, MT US",8/25/19,,,,0,0,0,83,42,51,,,,,,
USC00246685,"POTOMAC, MT US",8/26/19,,,,0,0,0,69,43,58,,,,,,
USC00246685,"POTOMAC, MT US",8/27/19,,,,0,0,0,75,33,47,,,,,,
USC00246685,"POTOMAC, MT US",8/28/19,,,,0,0,0,80,33,47,,,,,,
USC00246685,"POTOMAC, MT US",8/29/19,,,,0,0,0,88,35,53,,,,,,
USC00246685,"POTOMAC, MT US",8/30/19,,,,0,0,0,74,43,57,,,,,,
USC00246685,"POTOMAC, MT US",8/31/19,,,,0,0,0,82,43,47,,,,,,
USC00246685,"POTOMAC, MT US",9/1/19,,,,0,0,0,87,43,57,,,,,,
USC00246685,"POTOMAC, MT US",9/2/19,,,,0,0,0,90,43,58,,,,,,
USC00246685,"POTOMAC, MT US",9/3/19,,,,0,0,0,84,35,49,,,,,,
USC00246685,"POTOMAC, MT US",9/4/19,,,,0,0,0,90,43,59,,,,,,
USC00246685,"POTOMAC, MT US",9/5/19,,,,0,0,0,85,34,48,,,,,,
USC00246685,"POTOMAC, MT US",9/6/19,,,,0,0,0,92,48,56,,,,,,
USC00246685,"POTOMAC, MT US",9/7/19,,,,0.3,0,0,67,54,57,,,,,,
USC00246685,"POTOMAC, MT US",9/8/19,,,,0,0,0,70,44,49,,,,,,
USC00246685,"POTOMAC, MT US",9/9/19,,,,1.09,0,0,70,49,52,,,,,,
USC00246685,"POTOMAC, MT US",9/10/19,,,,0.05,0,0,62,41,45,,,,,,
USC00246685,"POTOMAC, MT US",9/11/19,,,,0,0,0,66,45,49,,,,,,
USC00246685,"POTOMAC, MT US",9/12/19,,,,0,0,0,65,34,39,,,,,,
USC00246685,"POTOMAC, MT US",9/13/19,,,,0,0,0,72,32,43,,,,,,
USC00246685,"POTOMAC, MT US",9/14/19,,,,0,0,0,73,40,49,,,,,,
USC00246685,"POTOMAC, MT US",9/15/19,,,,0,0,0,78,34,45,,,,,,
USC00246685,"POTOMAC, MT US",9/16/19,,,,0,0,0,86,37,43,,,,,,
USC00246685,"POTOMAC, MT US",9/17/19,,,,0.1,0,0,78,41,49,,,,,,
USC00246685,"POTOMAC, MT US",9/18/19,,,,0.05,0,0,59,32,39,,,,,,
USC00246685,"POTOMAC, MT US",9/19/19,,,,0.14,0,0,56,39,48,,,,,,
USC00246685,"POTOMAC, MT US",9/20/19,,,,0,0,0,61,33,36,,,,,,
USC00246685,"POTOMAC, MT US",9/21/19,,,,0.02,0,0,61,36,50,,,,,,
USC00246685,"POTOMAC, MT US",9/22/19,,,,0,0,0,61,36,48,,,,,,
USC00246685,"POTOMAC, MT US",9/23/19,,,,0,0,0,74,42,56,,,,,,
USC00246685,"POTOMAC, MT US",9/24/19,,,,0,0,0,64,51,54,,,,,,
USC00246685,"POTOMAC, MT US",9/25/19,,,,0,0,0,67,33,51,,,,,,
USC00246685,"POTOMAC, MT US",9/26/19,,,,0,0,0,64,34,52,,,,,,
USC00246685,"POTOMAC, MT US",9/27/19,,,,0.22,0,0,59,36,40,,,,,,
USC00246685,"POTOMAC, MT US",9/28/19,,,,0.24,0,0,57,38,38,,,,,,
USC00246685,"POTOMAC, MT US",9/29/19,,,,0.09,2.2,2,38,28,28,,,,,,
USC00246685,"POTOMAC, MT US",9/30/19,,,,0.18,1.6,3,33,28,28,,,,,,
USC00246685,"POTOMAC, MT US",10/1/19,,,,0,0,0,42,21,25,,,,,,
USC00246685,"POTOMAC, MT US",10/2/19,,,,0,0,0,48,18,23,,,,,,
USC00246685,"POTOMAC, MT US",10/3/19,,,,0,0,0,50,19,25,,,,,,
USC00246685,"POTOMAC, MT US",10/4/19,,,,0,0,0,59,25,33,,,,,,
USC00246685,"POTOMAC, MT US",10/5/19,,,,0,0,0,54,33,37,,,,,,
USC00246685,"POTOMAC, MT US",10/6/19,,,,0,0,0,49,27,36,,,,,,
USC00246685,"POTOMAC, MT US",10/7/19,,,,0,0,0,57,20,28,,,,,,
USC00246685,"POTOMAC, MT US",10/8/19,,,,0,0,0,67,28,49,,,,,,
USC00246685,"POTOMAC, MT US",10/9/19,,,,0.06,0.5,0,51,23,25,,,,,,
USC00246685,"POTOMAC, MT US",10/10/19,,,,0,0,0,33,13,20,,,,,,
USC00246685,"POTOMAC, MT US",10/11/19,,,,0,0,0,41,11,19,,,,,,
USC00246685,"POTOMAC, MT US",10/12/19,,,,0,0,0,51,13,20,,,,,,
USC00246685,"POTOMAC, MT US",10/13/19,,,,0,0,0,60,17,23,,,,,,
USC00246685,"POTOMAC, MT US",10/14/19,,,,0,0,0,57,23,44,,,,,,
USC00246685,"POTOMAC, MT US",10/15/19,,,,0,0,0,53,16,24,,,,,,
USC00246685,"POTOMAC, MT US",10/16/19,,,,0,0,0,56,24,34,,,,,,
USC00246685,"POTOMAC, MT US",10/17/19,,,,0,0,0,74,21,30,,,,,,
USC00246685,"POTOMAC, MT US",10/18/19,,,,0,0,0,52,30,36,,,,,,
USC00246685,"POTOMAC, MT US",10/19/19,,,,0,0,0,48,22,29,,,,,,
USC00246685,"POTOMAC, MT US",10/20/19,,,,0,0,0,41,29,36,,,,,,
USC00246685,"POTOMAC, MT US",10/21/19,,,,0.1,1.7,1,45,25,29,,,,,,
USC00246685,"POTOMAC, MT US",10/22/19,,,,0.21,0,0,46,29,39,,,,,,
USC00246685,"POTOMAC, MT US",10/23/19,,,,0,0,0,55,25,29,,,,,,
USC00246685,"POTOMAC, MT US",10/24/19,,,,0,0,0,49,20,25,,,,,,
USC00246685,"POTOMAC, MT US",10/25/19,,,,0,0,0,48,25,37,,,,,,
USC00246685,"POTOMAC, MT US",10/26/19,,,,0.3,1.6,1,68,29,29,,,,,,
USC00246685,"POTOMAC, MT US",10/27/19,,,,0,0,0,37,16,19,,,,,,
USC00246685,"POTOMAC, MT US",10/28/19,,,,0.05,0.6,1,34,19,25,,,,,,
USC00246685,"POTOMAC, MT US",10/29/19,,,,0.05,0.5,1,28,-14,-9,,,,,,
USC00246685,"POTOMAC, MT US",10/30/19,,,,0,0,1,24,-12,-8,,,,,,
USC00246685,"POTOMAC, MT US",10/31/19,,,,0,0,1,33,-8,10,,,,,,
USC00246685,"POTOMAC, MT US",11/1/19,,,,0,0,1,35,4,6,,,,,,
USC00246685,"POTOMAC, MT US",11/2/19,,,,0,0,0,43,6,25,,,,,,
USC00246685,"POTOMAC, MT US",11/3/19,,,,0,0,0,39,25,27,,,,,,
USC00246685,"POTOMAC, MT US",11/4/19,,,,0,0,0,51,23,32,,,,,,
USC00246685,"POTOMAC, MT US",11/5/19,,,,0,0,0,48,24,25,,,,,,
USC00246685,"POTOMAC, MT US",11/6/19,,,,0,0,0,58,21,26,,,,,,
USC00246685,"POTOMAC, MT US",11/7/19,,,,0,0,0,40,11,14,,,,,,
USC00246685,"POTOMAC, MT US",11/8/19,,,,0,0,0,44,14,17,,,,,,
USC00246685,"POTOMAC, MT US",11/9/19,,,,0,0,0,54,17,23,,,,,,
USC00246685,"POTOMAC, MT US",11/10/19,,,,0,0,0,59,23,40,,,,,,
USC00246685,"POTOMAC, MT US",11/11/19,,,,0,0,0,47,3,8,,,,,,
USC00246685,"POTOMAC, MT US",11/12/19,,,,0,0,0,26,8,15,,,,,,
USC00246685,"POTOMAC, MT US",11/13/19,,,,0.08,0,0,34,15,32,,,,,1,
USC00246685,"POTOMAC, MT US",11/14/19,,,,0,0,0,49,21,28,,,,,,
USC00246685,"POTOMAC, MT US",11/15/19,,,,0,0,0,35,28,29,,,,,,
USC00246685,"POTOMAC, MT US",11/16/19,,,,0,0,0,42,29,32,,,,,,
USC00246685,"POTOMAC, MT US",11/17/19,,,,0,0,0,47,32,42,,,,,,
USC00246685,"POTOMAC, MT US",11/18/19,,,,0.09,0,0,50,31,32,,,,,,
USC00246685,"POTOMAC, MT US",11/19/19,,,,0.11,0,0,54,27,32,,,,,,
USC00246685,"POTOMAC, MT US",11/20/19,,,,0.25,0,0,44,29,30,,,,,,
USC00246685,"POTOMAC, MT US",11/21/19,,,,0,0,0,38,14,15,,,,,,
USC00246685,"POTOMAC, MT US",11/22/19,,,,0,0,0,35,13,14,,,,,,
USC00246685,"POTOMAC, MT US",11/23/19,,,,0,0,0,39,14,18,,,,,,
USC00246685,"POTOMAC, MT US",11/24/19,,,,0,0,0,49,17,43,,,,,,
USC00246685,"POTOMAC, MT US",11/25/19,,,,0,0,0,46,23,27,,,,,,
USC00246685,"POTOMAC, MT US",11/26/19,,,,0,0,0,36,19,21,,,,,,
USC00246685,"POTOMAC, MT US",11/27/19,,,,0,0,0,30,13,26,,,,,,
USC00246685,"POTOMAC, MT US",11/28/19,,,,0,0,0,28,15,15,,,,,,
USC00246685,"POTOMAC, MT US",11/29/19,,,,0.07,0.9,1,21,-7,2,,,,,,
USC00246685,"POTOMAC, MT US",11/30/19,,,,0.18,3,4,13,1,12,,,,,,
USC00246685,"POTOMAC, MT US",12/1/19,,,,0,0,4,24,-13,2,,,,,,
USC00246685,"POTOMAC, MT US",12/2/19,,,,0,0,3,20,2,20,,,,,,
USC00246685,"POTOMAC, MT US",12/3/19,,,,0,0,2,40,20,34,,,,,,
USC00246685,"POTOMAC, MT US",12/4/19,,,,0,0,0,45,23,28,,,,,,
USC00246685,"POTOMAC, MT US",12/5/19,,,,0,0,0,43,25,29,,,,,,
USC00246685,"POTOMAC, MT US",12/6/19,,,,0,0,0,37,20,23,,,,,,
USC00246685,"POTOMAC, MT US",12/7/19,,,,0,0,0,31,20,23,,,,,,
USC00246685,"POTOMAC, MT US",12/8/19,,,,0.1,0,0,33,23,32,,,,,,
USC00246685,"POTOMAC, MT US",12/9/19,,,,0,0,0,43,29,31,,,,,,
USC00246685,"POTOMAC, MT US",12/10/19,,,,,0,0,32,23,23,,,,,,
USC00246685,"POTOMAC, MT US",12/11/19,,,,,0,0,43,19,24,,,,,,
USC00246685,"POTOMAC, MT US",12/12/19,,,,,0,0,38,24,26,,,,,,
USC00246685,"POTOMAC, MT US",12/13/19,,,,,0,0,43,26,32,,,,,,
USC00246685,"POTOMAC, MT US",12/14/19,5,0.11,,,0.4,1,39,16,22,,,,,,
USC00246685,"POTOMAC, MT US",12/15/19,,,,0.14,2.6,3,36,9,17,,,,,,
USC00246685,"POTOMAC, MT US",12/16/19,,,,0,0,3,33,8,25,,,,,,
USC00246685,"POTOMAC, MT US",12/17/19,,,,0,0,3,31,6,8,,,,,,
USC00246685,"POTOMAC, MT US",12/18/19,,,,0,0,3,26,-2,-1,,,,,,
USC00246685,"POTOMAC, MT US",12/19/19,,,,0,0,3,21,-3,14,,,,,,
USC00246685,"POTOMAC, MT US",12/20/19,,,,0,0.5,2,29,14,28,,,,,,
USC00246685,"POTOMAC, MT US",12/21/19,,,,0,0,1,39,14,17,,,,,,
USC00246685,"POTOMAC, MT US",12/22/19,,,,0,0,1,39,15,15,,,,,,
USC00246685,"POTOMAC, MT US",12/23/19,,,,0,0,1,41,13,17,,,,,,
USC00246685,"POTOMAC, MT US",12/24/19,,,,0.09,2.1,3,37,15,28,,,,,,
USC00246685,"POTOMAC, MT US",12/25/19,,,,0,0,3,32,19,19,,,,,,
USC00246685,"POTOMAC, MT US",12/26/19,,,,0,0,3,26,13,17,,,,,,
USC00246685,"POTOMAC, MT US",12/27/19,,,,0,0,3,32,-7,4,,,,,,
USC00246685,"POTOMAC, MT US",12/28/19,,,,0,0,3,22,4,7,,,,,,
USC00246685,"POTOMAC, MT US",12/29/19,,,,0,0,3,28,5,22,,,,,,
USC00246685,"POTOMAC, MT US",12/30/19,,,,0,0,3,27,11,21,,,,,,
USC00246685,"POTOMAC, MT US",12/31/19,,,,0,0,3,31,21,30,,,,,,
USC00246685,"POTOMAC, MT US",1/1/20,,,,0.53,0,2,38,29,34,,,,,,
USC00246685,"POTOMAC, MT US",1/2/20,,,,0.21,0,2,43,32,33,,,,,,
USC00246685,"POTOMAC, MT US",1/3/20,,,,0.1,1,3,34,27,28,,,,,,
USC00246685,"POTOMAC, MT US",1/4/20,,,,0,0,3,44,15,22,,,,,,
USC00246685,"POTOMAC, MT US",1/5/20,,,,0,0,2,40,21,23,,,,,,
USC00246685,"POTOMAC, MT US",1/6/20,,,,0,0,2,36,21,28,,,,,,
USC00246685,"POTOMAC, MT US",1/7/20,,,,0.35,1,3,33,28,32,,,,,,
USC00246685,"POTOMAC, MT US",1/8/20,,,,0.11,0.5,4,36,28,31,,,,,,
USC00246685,"POTOMAC, MT US",1/9/20,,,,,,,41,21,21,,,,,,
USC00246685,"POTOMAC, MT US",1/10/20,,,,,,,29,1,3,,,,,,
USC00246685,"POTOMAC, MT US",1/11/20,,,,,,,21,2,15,,,,,,
USC00246685,"POTOMAC, MT US",1/12/20,,,,0.16,2,5,31,15,25,,,,,,
USC00246685,"POTOMAC, MT US",1/13/20,,,,0.03,0.6,6,36,3,10,,,,,,
USC00246685,"POTOMAC, MT US",1/14/20,,,,0,0,6,26,4,4,,,,,,
USC00246685,"POTOMAC, MT US",1/15/20,,,,0.09,1,7,26,-7,-6,,,,,,
USC00246685,"POTOMAC, MT US",1/16/20,,,,0,0,7,24,-12,14,,,,,,
USC00246685,"POTOMAC, MT US",1/17/20,,,,0,0,7,30,10,28,,,,,,
USC00246685,"POTOMAC, MT US",1/18/20,,,,0,0,7,32,11,15,,,,,,
USC00246685,"POTOMAC, MT US",1/19/20,,,,0,0,7,29,15,23,,,,,,
USC00246685,"POTOMAC, MT US",1/20/20,,,,0,0,6,41,3,9,,,,,,
USC00246685,"POTOMAC, MT US",1/21/20,,,,0,0,6,28,9,17,,,,,,
USC00246685,"POTOMAC, MT US",1/22/20,,,,0.04,0.5,6,35,17,28,,,,,,
USC00246685,"POTOMAC, MT US",1/23/20,,,,0.05,0.5,6,40,23,28,,,,,,
USC00246685,"POTOMAC, MT US",1/24/20,,,,0,0,6,41,28,29,,,,,,
USC00246685,"POTOMAC, MT US",1/25/20,,,,0,0,6,38,25,28,,,,,,
USC00246685,"POTOMAC, MT US",1/26/20,,,,0,0,6,38,27,30,,,,,,
USC00246685,"POTOMAC, MT US",1/27/20,,,,0,0,6,36,26,27,,,,,,
USC00246685,"POTOMAC, MT US",1/28/20,,,,0,0,6,40,16,24,,,,,,
USC00246685,"POTOMAC, MT US",1/29/20,,,,0,0,6,38,20,,,,,,,
USC00246685,"POTOMAC, MT US",1/30/20,,,,0,0,5,42,27,,,,,,,
USC00246685,"POTOMAC, MT US",1/31/20,,,,0,0,5,44,18,,,,,,,
USC00246685,"POTOMAC, MT US",2/1/20,,,,0,0,5,50,18,,,,,,,
USC00246685,"POTOMAC, MT US",2/2/20,,,,0.06,0.4,0,56,36,,,,,,,
USC00246685,"POTOMAC, MT US",2/3/20,,,,0,0,0,42,2,3,,,,,,
USC00246685,"POTOMAC, MT US",2/4/20,,,,0,0,0,30,2,17,,,,,,
USC00246685,"POTOMAC, MT US",2/5/20,,,,0.04,0.8,1,29,17,23,,,,,,
USC00246685,"POTOMAC, MT US",2/6/20,,,,0.13,1.6,3,34,23,32,,,,,,
USC00246685,"POTOMAC, MT US",2/7/20,,,,0.02,0.6,2,39,26,27,,,,,,
USC00246685,"POTOMAC, MT US",2/8/20,,,,0.13,0.7,2,41,27,32,,,,,,
USC00246685,"POTOMAC, MT US",2/9/20,,,,0.02,0.4,2,37,-2,-2,,,,,,
USC00246685,"POTOMAC, MT US",2/10/20,,,,0,0.2,2,33,-2,19,,,,,,
USC00246685,"POTOMAC, MT US",2/11/20,,,,0,0,2,40,18,28,,,,,,
USC00246685,"POTOMAC, MT US",2/12/20,,,,0,0,2,36,18,26,,,,,,
USC00246685,"POTOMAC, MT US",2/13/20,,,,0,0,2,32,8,9,,,,,,
USC00246685,"POTOMAC, MT US",2/14/20,,,,0,0,2,43,9,32,,,,,,
USC00246685,"POTOMAC, MT US",2/15/20,,,,0,0,2,37,25,30,,,,,,
USC00246685,"POTOMAC, MT US",2/16/20,,,,0.12,1.3,4,38,26,29,,,,,,
USC00246685,"POTOMAC, MT US",2/17/20,,,,0.08,1,4,39,15,21,,,,,,
USC00246685,"POTOMAC, MT US",2/18/20,,,,0,0,4,34,11,18,,,,,,
USC00246685,"POTOMAC, MT US",2/19/20,,,,0,0,4,32,-9,-5,,,,,,
USC00246685,"POTOMAC, MT US",2/20/20,,,,0,0,4,33,-9,-8,,,,,,
USC00246685,"POTOMAC, MT US",2/21/20,,,,0,0,4,36,-8,-3,,,,,,
USC00246685,"POTOMAC, MT US",2/22/20,,,,0,0,3,46,-4,9,,,,,,
USC00246685,"POTOMAC, MT US",2/23/20,,,,0,0,2,49,8,19,,,,,,
USC00246685,"POTOMAC, MT US",2/24/20,,,,0,0,1,44,19,29,,,,,,
USC00246685,"POTOMAC, MT US",2/25/20,,,,0,0,1,34,17,19,,,,,,
USC00246685,"POTOMAC, MT US",2/26/20,,,,0,0,1,38,19,28,,,,,,
USC00246685,"POTOMAC, MT US",2/27/20,,,,0,0,1,41,21,25,,,,,,
USC00246685,"POTOMAC, MT US",2/28/20,,,,0,0,0,45,18,21,,,,,,
USC00246685,"POTOMAC, MT US",2/29/20,,,,0,0,0,55,21,36,,,,,,
USC00246685,"POTOMAC, MT US",3/1/20,,,,0,0,0,39,17,20,,,,,,
USC00246685,"POTOMAC, MT US",3/2/20,,,,0,0,0,39,20,31,,,,,,
USC00246685,"POTOMAC, MT US",3/3/20,,,,0,0,0,40,31,38,,,,,,
USC00246685,"POTOMAC, MT US",3/4/20,,,,0,0,0,47,30,39,,,,,,
USC00246685,"POTOMAC, MT US",3/5/20,,,,0,0,0,42,16,20,,,,,,
USC00246685,"POTOMAC, MT US",3/6/20,,,,0,0,0,51,20,25,,,,,,
USC00246685,"POTOMAC, MT US",3/7/20,,,,0,0,0,61,24,28,,,,,,
USC00246685,"POTOMAC, MT US",3/8/20,,,,0,0,0,51,24,28,,,,,,
USC00246685,"POTOMAC, MT US",3/9/20,,,,0,0,0,45,26,27,,,,,,
USC00246685,"POTOMAC, MT US",3/10/20,,,,0,0,0,44,16,22,,,,,,
USC00246685,"POTOMAC, MT US",3/11/20,,,,0,0,0,49,21,42,,,,,,
